,category,clicks,likes,buys,4xx_errors,5xx_errors,complaints_count,average_dwelltime,source_attractiveness,date_of_registration
9642,ecom,7652364.0,0.0,5541897,301677,233835,50600,-1.0,0.49568790757125103,2023-05-31 19:25:17.695787120
8524,news,,198914.0,0,250739,266576,54812,1.73743285226059,-0.06786832608196561,2023-05-10 17:28:20.528220216
2653,porn,245788.0,23309.0,0,25613,9391,3198,8.843894631477799,0.2170458096971813,2020-06-09 04:54:54.650315264
6164,ecom,12105600.0,2734697.0,3973130,77236,13622,5438,19.47027122436532,0.5002122294902657,2022-04-21 12:21:13.864864688
885,news,988488.0,61695.0,0,76043,0,0,35.56370870334057,0.4159367983858824,2022-09-02 04:34:10.240519528
9031,information_source,3018828.0,579010.0,0,74352,274245,57798,7.904762998262229,-0.03319062262991995,2022-03-29 16:31:01.377722864
3142,ecom,2010951.0,967073.0,1142550,33239,8004,-,7.2799419598167665,0.7941841678367215,2021-10-04 00:44:08.916682592
6196,social,,0.0,0,0,0,0,4.612182980067868,0.1978723163845788,2021-06-07 14:43:56.111250624
7500,information_source,1676019.0,283422.0,0,56559,12586,3086,2.804658389321299,0.18663521301199326,2022-08-31 07:12:23.230861040
5074,news,947837.0,98967.0,0,171369,0,2071,3.042837526735579,0.20912743906255093,2021-08-31 19:55:14.936278000
7149,news,267844.0,5191.0,0,8768,0,0,10.13723832552737,0.03106900563562822,2024-08-01 22:15:14.242190007
8704,information_source,1004801.0,347276.0,0,36258,0,834,10.376789278842045,0.4136466926130149,2019-06-20 12:56:18.894907296
8803,ecom,2205784.0,0.0,0,116986,0,0,13.190188137434331,0.15934399442154246,2023-07-07 05:30:54.802989520
5850,information_source,584184.0,0.0,0,2820,6646,2896,2.046266967958419,-0.0887750462267502,2024-08-14 21:32:15.960963329
3040,news,77836.0,6393.0,0,5905,2173,397,1.0435025756060416,0.1960570071101762,2022-07-19 18:37:32.962709352
9826,ecom,4727663.0,2392706.0,835888,111073,0,1949,5.517660073912384,0.4440874371176578,2020-09-07 10:09:36.472838688
9162,information_source,68778.0,8889.0,0,1120,0,-,19.86493310978815,0.1014467328431325,2024-05-16 12:09:35.942881224
1408,ecom,11612222.0,0.0,0,656005,290604,65258,3.9152777380211012,0.03517776725458223,2023-05-27 01:11:41.756782608
4492,ecom,2821973.0,347957.0,191222,0,0,0,11.217091807508565,0.02896971666572601,2024-06-05 15:51:33.084954402
6953,ecom,778964.0,689820.0,638732,0,0,194,5.383653252318769,1.0831351908535916,2019-04-10 08:44:27.515844256
6148,news,660299.0,0.0,0,127295,141828,30962,2.063034294099249,-0.18715256901703328,2024-03-06 21:09:48.998232026
6804,ecom,1897885.0,3215.0,174225,15973,12302,2680,2.6009325619296324,0.017457014865374924,2024-07-19 21:54:55.886102458
2502,information_source,666997.0,60982.0,0,70825,0,237,1.6118562702676513,0.37770437530529855,2017-10-16 07:41:42.071301536
7942,news,1890366.0,,0,372530,0,3132,-1.0,0.04883792577153529,2024-02-14 02:16:59.984812852
5645,information_source,387645.0,0.0,0,29989,28963,7353,6.193400494729425,0.015599010450975552,2023-09-11 07:31:53.733968244
4137,information_source,600748.0,152058.0,0,31075,38106,8364,10.658017520909258,0.16152032132032448,2022-04-09 14:54:34.898161296
494,porn,283339.0,21739.0,0,21698,63812,12058,5.217624032099507,-0.07332691712597478,2023-05-18 02:22:27.467600248
3958,news,2608536.0,5047.0,0,353624,223346,46058,18.906578032275995,0.24418497518368032,2020-12-12 22:54:19.591770928
127,information_source,2816146.0,1192063.0,0,145061,11211,4577,22.093414879151382,0.2563599851525338,2023-02-16 17:55:40.392033312
1584,ecom,2122925.0,0.0,0,92061,0,1511,2.442267074916317,0.31117315380665206,2016-11-25 00:44:05.683727040
4263,social,1553814.0,308056.0,0,11851,0,242,10.473263701444216,0.04960249631113805,2024-03-05 06:23:14.534814132
7975,ecom,5459348.0,2025274.0,1166974,32898,117103,NaN,7.84964723063349,0.2931706063855164,2023-06-09 09:22:00.054698656
567,information_source,747941.0,0.0,0,0,7941,908,0.8105747355819835,0.06832833459431276,2023-01-28 19:10:54.020188200
918,information_source,619183.0,36277.0,0,884,0,0,0.3586778090315195,0.004990223307197547,2024-08-06 03:52:53.038602354
8497,ecom,,0.0,2181365,61487,6062,,1.8658342790868478,0.5713722658705279,2022-08-17 21:41:47.472303488
7216,information_source,10099.0,514.0,0,0,0,0,-1.0,0.012463193437929752,2024-07-14 10:46:59.753737289
6416,information_source,1756128.0,0.0,0,109197,31198,5188,1.0356075788375456,-0.021534885755022458,2024-02-27 13:27:03.109622100
7153,ecom,5917569.0,376325.0,3144615,73530,72744,15730,2.841743715441547,0.31395995996836595,2024-07-24 17:16:57.402775529
1159,information_source,2624818.0,28882.0,0,48301,146584,32007,0.3839593932074123,0.11395740220211789,2021-06-25 05:21:18.264876672
8825,ecom,645451.0,0.0,0,10922,1227,122,-1.0,0.016174181288398218,2024-08-11 09:32:14.050274374
8449,information_source,621396.0,56857.0,0,0,1790,0,11.021558881890325,0.05376388142292038,2024-04-10 23:35:54.257331476
5383,information_source,1058442.0,192315.0,0,16723,0,0,6.750864270173851,0.26782841187947576,2022-12-17 13:22:15.761143224
1799,information_source,473837.0,99933.0,0,28,7913,-,-1.0,-0.006174794704884929,2024-06-11 11:38:21.215435964
4447,news,95288.0,3530.0,0,3991,0,0,1.030365923434676,-0.0817591510941006,2024-07-27 05:30:02.989419527
6003,information_source,2945374.0,0.0,0,152591,0,941,0.5675252978479299,-0.04119492739660881,2024-06-28 20:50:29.325419600
9609,news,,180855.0,0,142772,45398,10314,2.216970985893713,0.07062237624394457,2023-03-29 14:32:23.428922800
3540,information_source,355022.0,0.0,0,31390,0,1078,9.873084212877705,0.11881145107453125,2023-06-30 22:11:33.904107232
176,ecom,6057833.0,3145273.0,0,157093,0,NaN,12.462739643691673,0.27191942320786644,2023-04-13 19:10:36.797595120
8466,information_source,136629.0,34233.0,0,3615,2176,649,3.9339333909130665,0.038314568680567075,2024-05-11 16:45:53.872015202
8198,information_source,5928921.0,1030820.0,0,105182,0,2015,0.8047941853877809,0.22536760400800673,2022-01-24 13:34:13.514908416
1979,ecom,1178344.0,682561.0,0,25916,0,93,0.3735540871964793,0.28366743584109844,2023-05-17 20:14:42.808274328
5291,information_source,2179348.0,144294.0,0,72842,882,1036,0.04831276360871737,0.17230360997781433,2022-04-08 07:36:05.231964400
6359,ecom,1617566.0,0.0,968534,115755,0,590,31.823132100913018,0.669267689237129,2023-06-22 16:06:34.953477240
2907,news,4809777.0,40611.0,0,454989,399224,83980,1.1228469885324817,-0.09918142186058793,2021-08-01 10:24:23.285353200
1641,news,1468388.0,118874.0,0,252610,0,,-1.0,0.11081905844199139,2022-02-23 12:17:51.217223344
6240,information_source,1805704.0,76624.0,0,14000,54392,11767,10.998318896481639,-0.023300185137334183,2024-07-01 06:48:14.584468660
3798,information_source,680573.0,177177.0,0,38285,6467,756,11.345617259531366,0.2557715329977029,2022-06-09 05:57:40.378438992
3303,information_source,420275.0,59043.0,0,33593,0,194,1.5669093739298994,0.1743242467354418,2022-04-12 11:42:03.869476928
9015,information_source,2238116.0,196166.0,0,178148,72564,14990,2.5204046748235416,0.04629770689156961,2023-08-12 19:02:06.593457088
7870,ecom,19139524.0,15196456.0,0,163368,65630,15143,30.378750378754408,0.38262266013406365,2023-03-05 11:56:42.245337048
9083,information_source,1200076.0,97688.0,0,68534,0,640,-1.0,-4.216311752742313e-05,2024-06-24 21:42:13.295486767
3298,ecom,13492243.0,5293485.0,0,307020,0,3114,1.28728869859539,0.23872677914305784,2023-07-15 18:06:02.590650536
5554,information_source,5065553.0,1148747.0,0,270607,160310,34681,-1.0,0.12448691391810965,2022-06-28 10:05:36.414022216
514,information_source,880021.0,112204.0,0,79318,0,,-1.0,0.12617443804284248,2024-01-24 15:13:12.299391016
859,information_source,1720352.0,0.0,0,19478,17574,4496,12.787326924003185,0.2990779057322799,2019-12-21 10:23:45.053939488
6910,information_source,543131.0,0.0,0,0,8308,1895,1.1091901752474738,0.29005120797271344,2020-01-25 22:20:26.148951552
3829,information_source,413934.0,125889.0,0,11264,28777,5917,10.777790798187459,0.18537620528013662,2022-05-28 03:45:31.572001696
4949,social,1381666.0,0.0,0,61309,41571,6887,36.47948453797763,0.0450135643125958,2023-03-25 10:19:17.533375248
3818,information_source,315582.0,24902.0,0,20723,0,0,2.594127587321905,-0.04265388004921312,2024-06-29 18:03:01.621903281
5342,news,373032.0,29132.0,0,19293,0,256,2.8233470119180044,0.025672341734337585,2024-06-18 15:14:44.358267654
8735,ecom,162826.0,33165.0,0,2043,2239,NaN,5.061844488809386,0.1756562138451488,2023-01-18 12:11:46.742318368
2973,ecom,3270195.0,2278036.0,2363522,43778,0,1227,0.3952453581073178,0.756188529733822,2023-08-02 01:05:48.897919408
4782,ecom,2938155.0,0.0,51914,45542,0,1949,6.9770324817036125,0.13455691910441203,2023-08-04 16:13:24.318821688
7124,information_source,2807776.0,1014896.0,0,246188,0,2100,0.64440602088081,0.3522262637330161,2020-12-31 04:49:33.982204528
4531,information_source,472128.0,67268.0,0,26729,21172,3943,12.560040862231457,0.21921713193910958,2021-12-20 01:23:18.589847536
6124,information_source,6432685.0,0.0,0,462406,24660,10143,3.639139690901903,-0.019554257813048433,2024-02-03 18:53:31.113328452
8450,news,309089.0,1130.0,0,31879,0,0,8.327127692090578,0.25506902307226564,2020-06-05 08:22:50.437804144
7742,information_source,921423.0,223121.0,0,43784,0,842,2.8565819613441548,0.1814076497752689,2023-10-29 10:36:22.028195760
410,ecom,3114498.0,1322343.0,0,91455,0,0,10.677105553437348,0.3095767185083918,2022-04-07 20:28:45.619527232
8893,information_source,1756555.0,0.0,0,0,0,0,3.1693323147991075,0.22124339137870275,2021-06-17 21:49:30.146596528
454,information_source,313400.0,0.0,0,0,27946,4032,6.8423946533685704,-0.0110289070701848,2024-01-20 20:02:54.249402992
2650,information_source,1985155.0,0.0,0,105922,0,1286,7.008080644131759,0.04760990353412958,2024-03-22 00:21:43.688918776
3892,information_source,347148.0,81354.0,0,20247,0,1636,3.0100757205437163,0.025648934261556906,2024-06-11 22:44:34.121080544
6212,ecom,79527.0,21764.0,22260,1871,485,0,30.01810293775089,0.36552475128176126,2024-06-15 18:03:12.753082222
4062,ecom,1502446.0,123011.0,0,10917,0,0,3.182470683727309,-0.07033811467470594,2024-07-18 15:20:33.711946256
2402,news,44907.0,,0,4664,0,NaN,1.9755623867654093,0.07239165873386694,2023-06-26 13:04:12.335703752
1431,porn,,56389.0,0,0,0,1529,-1.0,0.13834597943638244,2023-12-04 03:52:13.282140920
3684,information_source,643764.0,11392.0,0,20140,0,0,4.672398499937275,-0.011362910267214893,2024-08-11 16:11:22.299178957
1875,information_source,562928.0,77836.0,0,7834,0,3018,6.830988091877758,0.15914565006364684,2023-04-29 12:58:36.691187776
9340,information_source,252523.0,0.0,0,9339,0,170,8.76105893049912,0.2491813522905481,2020-05-20 06:07:53.593130992
6649,ecom,29845782.0,21970032.0,0,52483,0,1354,21.270330978768897,0.5040585662264252,2022-04-12 02:01:42.260254560
7671,information_source,2450767.0,143954.0,0,0,99208,18219,2.7105301823888936,0.061323470311972564,2023-01-13 00:39:04.530174344
5622,information_source,785690.0,114657.0,0,22806,0,0,-1.0,0.230829258388763,2022-10-01 12:08:28.061781944
3588,ecom,16844269.0,13832886.0,16592365,47228,0,-,3.7405647271061837,1.3364426106044034,2011-09-30 14:41:00.409193728
5323,social,764473.0,0.0,0,0,0,0,6.253990663386996,0.08290245240716711,2023-07-27 20:03:10.633248856
5542,information_source,552827.0,85150.0,0,0,0,0,1.5343580778267234,0.18928245708150168,2022-04-30 12:13:36.454971760
3145,ecom,1848710.0,188415.0,227580,7819,0,1781,0.7414589885078654,0.2415539712637954,2023-05-06 21:02:23.368229008
4077,social,4409293.0,925176.0,0,15169,0,251,9.081769653297526,0.35232858862321603,2018-07-18 02:30:39.559018432
4532,information_source,2976722.0,1733827.0,0,0,6745,1420,2.5770950461947617,0.21990995150366108,2024-01-02 17:29:05.589139804
2707,information_source,845284.0,25884.0,0,0,0,1479,-1.0,0.054497047511429135,2023-08-19 21:13:59.633561484
6405,information_source,72478.0,0.0,0,291,112,0,-1.0,-0.07414118967911677,2024-09-14 18:26:01.075754064
5234,ecom,13408935.0,0.0,4543500,187498,0,3249,0.03550989159883529,0.45005592525694293,2022-05-19 19:31:51.105151792
2413,information_source,,32653.0,0,240502,47483,13672,2.3081888538240554,0.07105404511957844,2022-05-12 07:20:58.073320768
8828,information_source,5873.0,0.0,0,305,0,0,2.4122965674695775,0.27164767573521764,2021-05-13 08:47:49.090867984
9084,news,2882.0,7.0,0,19,0,0,2.734553598550862,-0.09501116766801976,2024-09-20 03:54:40.791611162
9370,social,2109033.0,536072.0,0,63585,52031,9200,28.00561038807267,0.25677669058126745,2018-11-11 18:27:05.091394976
3635,information_source,3877644.0,67763.0,0,282395,0,4565,11.918856154780737,0.1939528509497354,2022-06-19 21:54:25.806670872
9520,porn,144665.0,23420.0,0,11437,0,0,35.84835894893578,0.2685283923174508,2022-05-21 03:47:02.998984928
4582,ecom,13328636.0,1158140.0,11659007,396941,168118,37180,25.97592182186493,0.7841676486250299,2022-11-21 11:16:19.214240184
6346,information_source,874427.0,30362.0,0,89012,0,720,-1.0,0.07708145459260243,2023-10-21 00:59:49.727345912
3435,porn,155730.0,4637.0,0,112508,0,3168,5.041911736338821,0.07738736538157542,2022-06-30 03:08:38.120817160
6354,ecom,556294.0,0.0,285717,0,0,279,1.7910632417240646,0.4801715127932953,2023-04-26 01:14:20.235655464
4619,ecom,14857087.0,2401497.0,0,769804,126367,33733,22.999357774092168,0.1676498852891702,2023-08-20 19:06:37.957004144
4138,information_source,1517573.0,483072.0,0,0,0,0,6.017889881830909,0.2340083295428914,2022-07-24 20:51:46.753973856
9813,information_source,197203.0,65720.0,0,4137,0,311,12.35955492699597,0.2546044361134166,2023-04-04 14:17:12.539939504
1593,porn,229089.0,13421.0,0,18313,28383,5078,12.491442755296363,-0.06957769129544089,2024-04-17 14:57:53.103605054
4287,ecom,888602.0,156671.0,273529,7359,0,464,3.4899353421144137,0.43189653921096793,2022-05-20 03:17:58.984694048
2125,information_source,1024779.0,166260.0,0,4641,0,0,3.2396343240517167,0.3530615073168498,2018-01-12 21:31:09.472510176
5398,ecom,5321878.0,0.0,1022182,115512,0,2700,2.0429757800833164,0.3511043984434282,2022-08-30 08:16:49.893349768
6814,ecom,4532874.0,1864582.0,0,62582,35234,7917,0.1521663906845638,0.265972485578874,2021-03-21 02:51:31.121030336
8894,information_source,1327449.0,97498.0,0,30156,20080,4255,11.842692761565335,0.16905334068265687,2022-12-18 05:56:48.886593104
4818,information_source,379099.0,0.0,0,12281,0,2261,6.789736671573177,0.31042486076804815,2017-12-04 12:09:29.601254432
9037,news,1643588.0,83163.0,0,245722,0,2315,23.11666232530864,0.21645748635429382,2023-01-04 03:39:26.901824976
8125,information_source,3091612.0,811785.0,0,0,0,0,6.4697242194935125,0.21431327580982337,2023-04-29 19:11:59.529981608
6951,ecom,,0.0,23013420,0,0,152,1.7804267982648692,0.995322079525713,2018-12-31 14:54:10.424701408
6700,porn,152455.0,4669.0,0,12501,0,0,41.752222445529405,0.022100260531468886,2024-08-14 06:44:42.344242669
6898,information_source,1117486.0,130740.0,0,33856,0,602,0.7036912695850684,0.2466698909822042,2019-02-26 09:11:10.647669728
7954,ecom,2695069.0,463139.0,115856,21667,0,1576,1.3926536236573779,-0.031219514385745675,2024-08-16 17:39:59.389911017
8154,information_source,945011.0,501304.0,0,0,0,2034,0.8507752800623231,0.2238242630767928,2022-12-02 18:14:28.877013936
8962,information_source,246590.0,114192.0,0,13402,0,0,1.3123979858225245,0.28887726840038686,2021-09-02 12:10:20.295080160
7416,porn,33745.0,3438.0,0,0,7453,707,36.239485350329815,0.31394581109606073,2014-05-25 15:07:54.151431360
424,ecom,694698.0,43091.0,0,5867,0,0,2.5224601872440617,-0.02759502457311358,2024-09-03 13:04:43.421575445
7622,information_source,3713694.0,0.0,0,152251,0,4253,1.6760287720283042,0.10009641106171922,2023-01-19 11:43:18.560015624
7458,information_source,92365.0,0.0,0,9543,0,0,1.012447556216455,0.26062415402386274,2020-08-12 17:56:32.839149456
8481,porn,360858.0,112688.0,0,0,0,31,0.0974465181657812,0.2073620298516905,2023-06-08 02:43:56.623592832
6544,ecom,8422599.0,0.0,1269690,430279,12972,6463,0.05471196910098279,0.2646536256213905,2021-10-03 19:19:55.301896720
3579,ecom,358762.0,299868.0,272769,2479,0,-,5.4403512512378525,0.9767515844015497,2021-11-02 13:10:29.511544592
9125,information_source,179058.0,,0,386,0,776,3.323894163121749,-0.10055383372138652,2024-09-17 20:28:10.078007050
4166,information_source,3480364.0,489721.0,0,239767,0,1394,0.24862328249656357,0.11974196623167424,2023-02-25 14:59:21.918811080
2746,information_source,37016.0,4583.0,0,1287,2714,-,4.178385823163002,0.08841784587932158,2023-06-05 06:09:24.673022848
5447,information_source,3260856.0,1152710.0,0,157988,0,3563,7.860075498991037,0.4159225770578794,2016-10-09 04:58:34.216134784
9840,ecom,1936645.0,0.0,241475,8979,12480,4419,11.348108473517264,0.07493268490307034,2024-08-21 13:24:29.979933672
8539,ecom,6714842.0,2046686.0,0,103774,0,0,0.22448215343604003,0.1517848800501826,2023-12-21 01:07:11.201213428
1030,information_source,1786952.0,43268.0,0,131968,0,2129,6.118078748688535,0.33432176027141614,2017-03-18 01:50:56.208747488
4120,information_source,975869.0,0.0,0,93996,59407,12373,4.290511739603801,0.1712488037711814,2020-12-15 21:00:25.827999920
8177,information_source,206997.0,2950.0,0,2609,6654,501,2.8637189121416347,-0.03981543379236062,2024-08-05 07:12:10.872542643
4812,social,2472952.0,435235.0,0,51851,89502,18520,2.5974058910681816,-0.24795615293160878,2023-12-31 00:13:58.934723804
1676,ecom,3822367.0,3482164.0,0,4774,7735,2485,-1.0,0.42853776658259657,2022-11-07 18:27:57.943873928
3074,information_source,1278800.0,369007.0,0,84206,0,1012,4.52823888862387,0.125753469554075,2024-01-05 14:34:10.531205728
3738,ecom,820078.0,50284.0,0,5956,1224,1240,4.157678115695929,0.018552510070464746,2024-08-13 03:01:58.202093811
4314,ecom,6504896.0,2526685.0,3338887,34581,0,88,0.29876015773416464,0.5809582950102276,2023-05-14 13:08:27.846495728
5621,porn,304816.0,13853.0,0,36510,139873,28509,18.407682336637972,-0.31905028232838695,2023-04-02 04:48:42.686169512
6441,ecom,18902380.0,677758.0,18902380,531010,0,4631,9.207027630347742,0.7983325290638953,2023-05-30 23:47:31.580675144
5627,porn,375860.0,12922.0,0,48876,31303,5392,13.387454070238995,0.025233896837236144,2023-03-31 04:46:48.770424672
1467,ecom,11527345.0,9350899.0,0,16965,0,524,4.60625216867849,0.3293356861009896,2023-10-28 10:20:01.942207416
9966,social,2410401.0,0.0,0,84876,61300,12238,44.58040815139261,0.003094202895839792,2022-08-06 10:23:26.910694064
